"bin","type","target","value","location"
"2.2","bin","2 wk ahead","0","HHS Region 5"
"2.2","bin","3 wk ahead","0","HHS Region 5"
"2.2","bin","4 wk ahead","0","HHS Region 5"
"2.3","bin","1 wk ahead","0","HHS Region 5"
"2.3","bin","2 wk ahead","0","HHS Region 5"
"2.3","bin","3 wk ahead","0","HHS Region 5"
"2.3","bin","4 wk ahead","0","HHS Region 5"
"2.4","bin","1 wk ahead","0","HHS Region 5"
"2.4","bin","2 wk ahead","0","HHS Region 5"
"2.4","bin","3 wk ahead","0","HHS Region 5"
"2.4","bin","4 wk ahead","0","HHS Region 5"
"2.5","bin","1 wk ahead","0","HHS Region 5"
"2.5","bin","2 wk ahead","0","HHS Region 5"
"2.5","bin","3 wk ahead","0","HHS Region 5"
"2.5","bin","4 wk ahead","0","HHS Region 5"
"2.6","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"2.6","bin","2 wk ahead","0","HHS Region 5"
"2.6","bin","3 wk ahead","0","HHS Region 5"
"2.6","bin","4 wk ahead","0","HHS Region 5"
"2.7","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"2.7","bin","2 wk ahead","0","HHS Region 5"
"2.7","bin","3 wk ahead","0","HHS Region 5"
"2.7","bin","4 wk ahead","0","HHS Region 5"
"2.8","bin","1 wk ahead","0","HHS Region 5"
"2.8","bin","2 wk ahead","0","HHS Region 5"
"2.8","bin","3 wk ahead","0","HHS Region 5"
"2.8","bin","4 wk ahead","0","HHS Region 5"
"2.9","bin","1 wk ahead","0","HHS Region 5"
"2.9","bin","2 wk ahead","0","HHS Region 5"
"2.9","bin","3 wk ahead","0","HHS Region 5"
"2.9","bin","4 wk ahead","0","HHS Region 5"
"3.0","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"3.0","bin","2 wk ahead","0","HHS Region 5"
"3.0","bin","3 wk ahead","0","HHS Region 5"
"3.0","bin","4 wk ahead","0","HHS Region 5"
"3.1","bin","1 wk ahead","0","HHS Region 5"
"3.1","bin","2 wk ahead","0","HHS Region 5"
"3.1","bin","3 wk ahead","0","HHS Region 5"
"3.1","bin","4 wk ahead","0","HHS Region 5"
"3.2","bin","1 wk ahead","3.15422406985527e-05","HHS Region 5"
"3.2","bin","2 wk ahead","0","HHS Region 5"
"3.2","bin","3 wk ahead","0","HHS Region 5"
"3.2","bin","4 wk ahead","0","HHS Region 5"
"3.3","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"3.3","bin","2 wk ahead","0","HHS Region 5"
"3.3","bin","3 wk ahead","0","HHS Region 5"
"3.3","bin","4 wk ahead","0","HHS Region 5"
"3.4","bin","1 wk ahead","1.69592806523311e-05","HHS Region 5"
"3.4","bin","2 wk ahead","0","HHS Region 5"
"3.4","bin","3 wk ahead","0","HHS Region 5"
"3.4","bin","4 wk ahead","0","HHS Region 5"
"3.5","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"3.5","bin","2 wk ahead","0","HHS Region 5"
"3.5","bin","3 wk ahead","0","HHS Region 5"
"3.5","bin","4 wk ahead","0","HHS Region 5"
"3.6","bin","1 wk ahead","3.15422406985527e-05","HHS Region 5"
"3.6","bin","2 wk ahead","0","HHS Region 5"
"3.6","bin","3 wk ahead","0","HHS Region 5"
"3.6","bin","4 wk ahead","0","HHS Region 5"
"3.7","bin","1 wk ahead","3.15422406985527e-05","HHS Region 5"
"3.7","bin","2 wk ahead","0","HHS Region 5"
"3.7","bin","3 wk ahead","0","HHS Region 5"
"3.7","bin","4 wk ahead","0","HHS Region 5"
"3.8","bin","1 wk ahead","0","HHS Region 5"
"3.8","bin","2 wk ahead","0","HHS Region 5"
"3.8","bin","3 wk ahead","0","HHS Region 5"
"3.8","bin","4 wk ahead","0","HHS Region 5"
"3.9","bin","1 wk ahead","2.07261117830057e-05","HHS Region 5"
"3.9","bin","2 wk ahead","0","HHS Region 5"
"3.9","bin","3 wk ahead","0","HHS Region 5"
"3.9","bin","4 wk ahead","0","HHS Region 5"
"4.0","bin","1 wk ahead","3.39185613046623e-05","HHS Region 5"
"4.0","bin","2 wk ahead","0","HHS Region 5"
"4.0","bin","3 wk ahead","0","HHS Region 5"
"4.0","bin","4 wk ahead","0","HHS Region 5"
"4.1","bin","1 wk ahead","0.000278668362368112","HHS Region 5"
"4.1","bin","2 wk ahead","0","HHS Region 5"
"4.1","bin","3 wk ahead","0","HHS Region 5"
"4.1","bin","4 wk ahead","0","HHS Region 5"
"4.2","bin","1 wk ahead","8.91172454222879e-05","HHS Region 5"
"4.2","bin","2 wk ahead","0","HHS Region 5"
"4.2","bin","3 wk ahead","0","HHS Region 5"
"4.2","bin","4 wk ahead","0","HHS Region 5"
"4.3","bin","1 wk ahead","3.76853924353369e-05","HHS Region 5"
"4.3","bin","2 wk ahead","0","HHS Region 5"
"4.3","bin","3 wk ahead","0","HHS Region 5"
"4.3","bin","4 wk ahead","0","HHS Region 5"
"4.4","bin","1 wk ahead","0.000125966138363017","HHS Region 5"
"4.4","bin","2 wk ahead","0","HHS Region 5"
"4.4","bin","3 wk ahead","0","HHS Region 5"
"4.4","bin","4 wk ahead","0","HHS Region 5"
"4.5","bin","1 wk ahead","0.00024816544559536","HHS Region 5"
"4.5","bin","2 wk ahead","0","HHS Region 5"
"4.5","bin","3 wk ahead","0","HHS Region 5"
"4.5","bin","4 wk ahead","0","HHS Region 5"
"4.6","bin","1 wk ahead","0.000136782267278564","HHS Region 5"
"4.6","bin","2 wk ahead","0","HHS Region 5"
"4.6","bin","3 wk ahead","0","HHS Region 5"
"4.6","bin","4 wk ahead","0","HHS Region 5"
"4.7","bin","1 wk ahead","0.000182150632562187","HHS Region 5"
"4.7","bin","2 wk ahead","0","HHS Region 5"
"4.7","bin","3 wk ahead","0","HHS Region 5"
"4.7","bin","4 wk ahead","0","HHS Region 5"
"4.8","bin","1 wk ahead","0.000421093284197759","HHS Region 5"
"4.8","bin","2 wk ahead","0","HHS Region 5"
"4.8","bin","3 wk ahead","0","HHS Region 5"
"4.8","bin","4 wk ahead","0","HHS Region 5"
"4.9","bin","1 wk ahead","0.000222063035016697","HHS Region 5"
"4.9","bin","2 wk ahead","0","HHS Region 5"
"4.9","bin","3 wk ahead","0","HHS Region 5"
"4.9","bin","4 wk ahead","0","HHS Region 5"
"5.0","bin","1 wk ahead","0.000458645498755383","HHS Region 5"
"5.0","bin","2 wk ahead","0","HHS Region 5"
"5.0","bin","3 wk ahead","0","HHS Region 5"
"5.0","bin","4 wk ahead","0","HHS Region 5"
"5.1","bin","1 wk ahead","0.000291993989767481","HHS Region 5"
"5.1","bin","2 wk ahead","0","HHS Region 5"
"5.1","bin","3 wk ahead","0","HHS Region 5"
"5.1","bin","4 wk ahead","0","HHS Region 5"
"5.2","bin","1 wk ahead","0.000331976038775471","HHS Region 5"
"5.2","bin","2 wk ahead","0","HHS Region 5"
"5.2","bin","3 wk ahead","0","HHS Region 5"
"5.2","bin","4 wk ahead","0","HHS Region 5"
"5.3","bin","1 wk ahead","0.000541198759288642","HHS Region 5"
"5.3","bin","2 wk ahead","0","HHS Region 5"
"5.3","bin","3 wk ahead","0","HHS Region 5"
"5.3","bin","4 wk ahead","0","HHS Region 5"
"5.4","bin","1 wk ahead","0.000464085328875273","HHS Region 5"
"5.4","bin","2 wk ahead","0","HHS Region 5"
"5.4","bin","3 wk ahead","0","HHS Region 5"
"5.4","bin","4 wk ahead","0","HHS Region 5"
"5.5","bin","1 wk ahead","0.000614060045675493","HHS Region 5"
"5.5","bin","2 wk ahead","0","HHS Region 5"
"5.5","bin","3 wk ahead","0","HHS Region 5"
"5.5","bin","4 wk ahead","0","HHS Region 5"
"5.6","bin","1 wk ahead","0.000479371610538389","HHS Region 5"
"5.6","bin","2 wk ahead","0","HHS Region 5"
"5.6","bin","3 wk ahead","0","HHS Region 5"
"5.6","bin","4 wk ahead","0","HHS Region 5"
"5.7","bin","1 wk ahead","0.000672268725462643","HHS Region 5"
"5.7","bin","2 wk ahead","0","HHS Region 5"
"5.7","bin","3 wk ahead","0","HHS Region 5"
"5.7","bin","4 wk ahead","0","HHS Region 5"
"5.8","bin","1 wk ahead","0.000962089219055208","HHS Region 5"
"5.8","bin","2 wk ahead","0","HHS Region 5"
"5.8","bin","3 wk ahead","0","HHS Region 5"
"5.8","bin","4 wk ahead","0","HHS Region 5"
"5.9","bin","1 wk ahead","0.000616990377311561","HHS Region 5"
"5.9","bin","2 wk ahead","0","HHS Region 5"
"5.9","bin","3 wk ahead","0","HHS Region 5"
"5.9","bin","4 wk ahead","0","HHS Region 5"
"6.0","bin","1 wk ahead","0.000890352087437496","HHS Region 5"
"6.0","bin","2 wk ahead","0","HHS Region 5"
"6.0","bin","3 wk ahead","0","HHS Region 5"
"6.0","bin","4 wk ahead","0","HHS Region 5"
"6.1","bin","1 wk ahead","0.00101799122478973","HHS Region 5"
"6.1","bin","2 wk ahead","0","HHS Region 5"
"6.1","bin","3 wk ahead","0","HHS Region 5"
"6.1","bin","4 wk ahead","0","HHS Region 5"
"6.2","bin","1 wk ahead","0.000772404924231671","HHS Region 5"
"6.2","bin","2 wk ahead","0","HHS Region 5"
"6.2","bin","3 wk ahead","0","HHS Region 5"
"6.2","bin","4 wk ahead","0","HHS Region 5"
"6.3","bin","1 wk ahead","0.000788324880958201","HHS Region 5"
"6.3","bin","2 wk ahead","0","HHS Region 5"
"6.3","bin","3 wk ahead","0","HHS Region 5"
"6.3","bin","4 wk ahead","0","HHS Region 5"
"6.4","bin","1 wk ahead","0.00126153720705058","HHS Region 5"
"6.4","bin","2 wk ahead","0","HHS Region 5"
"6.4","bin","3 wk ahead","0","HHS Region 5"
"6.4","bin","4 wk ahead","0","HHS Region 5"
"6.5","bin","1 wk ahead","0.000704146968470102","HHS Region 5"
"6.5","bin","2 wk ahead","0","HHS Region 5"
"6.5","bin","3 wk ahead","0","HHS Region 5"
"6.5","bin","4 wk ahead","0","HHS Region 5"
"6.6","bin","1 wk ahead","0.00131273828757167","HHS Region 5"
"6.6","bin","2 wk ahead","0","HHS Region 5"
"6.6","bin","3 wk ahead","0","HHS Region 5"
"6.6","bin","4 wk ahead","0","HHS Region 5"
"6.7","bin","1 wk ahead","0.00100821441979998","HHS Region 5"
"6.7","bin","2 wk ahead","0","HHS Region 5"
"6.7","bin","3 wk ahead","0","HHS Region 5"
"6.7","bin","4 wk ahead","0","HHS Region 5"
"6.8","bin","1 wk ahead","0.00103016611293771","HHS Region 5"
"6.8","bin","2 wk ahead","3.68488929407294e-05","HHS Region 5"
"6.8","bin","3 wk ahead","0","HHS Region 5"
"6.8","bin","4 wk ahead","0","HHS Region 5"
"6.9","bin","1 wk ahead","0.00125564669890505","HHS Region 5"
"6.9","bin","2 wk ahead","0","HHS Region 5"
"6.9","bin","3 wk ahead","0","HHS Region 5"
"6.9","bin","4 wk ahead","0","HHS Region 5"
"7.0","bin","1 wk ahead","0.00125029501749961","HHS Region 5"
"7.0","bin","2 wk ahead","3.68488929407294e-05","HHS Region 5"
"7.0","bin","3 wk ahead","0","HHS Region 5"
"7.0","bin","4 wk ahead","0","HHS Region 5"
"7.1","bin","1 wk ahead","0.00100215093209665","HHS Region 5"
"7.1","bin","2 wk ahead","0","HHS Region 5"
"7.1","bin","3 wk ahead","0","HHS Region 5"
"7.1","bin","4 wk ahead","0","HHS Region 5"
"7.2","bin","1 wk ahead","0.00152305289743553","HHS Region 5"
"7.2","bin","2 wk ahead","0","HHS Region 5"
"7.2","bin","3 wk ahead","0","HHS Region 5"
"7.2","bin","4 wk ahead","0","HHS Region 5"
"7.3","bin","1 wk ahead","0.00182878526543336","HHS Region 5"
"7.3","bin","2 wk ahead","0","HHS Region 5"
"7.3","bin","3 wk ahead","0","HHS Region 5"
"7.3","bin","4 wk ahead","0","HHS Region 5"
"7.4","bin","1 wk ahead","0.00156689757431688","HHS Region 5"
"7.4","bin","2 wk ahead","3.68488929407294e-05","HHS Region 5"
"7.4","bin","3 wk ahead","0","HHS Region 5"
"7.4","bin","4 wk ahead","0","HHS Region 5"
"7.5","bin","1 wk ahead","0.0015673369096301","HHS Region 5"
"7.5","bin","2 wk ahead","0","HHS Region 5"
"7.5","bin","3 wk ahead","0","HHS Region 5"
"7.5","bin","4 wk ahead","0","HHS Region 5"
"7.6","bin","1 wk ahead","0.00167344653777594","HHS Region 5"
"7.6","bin","2 wk ahead","0","HHS Region 5"
"7.6","bin","3 wk ahead","0","HHS Region 5"
"7.6","bin","4 wk ahead","0","HHS Region 5"
"7.7","bin","1 wk ahead","0.00168834853076907","HHS Region 5"
"7.7","bin","2 wk ahead","3.15422406985527e-05","HHS Region 5"
"7.7","bin","3 wk ahead","0","HHS Region 5"
"7.7","bin","4 wk ahead","0","HHS Region 5"
"7.8","bin","1 wk ahead","0.00228705821739758","HHS Region 5"
"7.8","bin","2 wk ahead","0","HHS Region 5"
"7.8","bin","3 wk ahead","0","HHS Region 5"
"7.8","bin","4 wk ahead","0","HHS Region 5"
"7.9","bin","1 wk ahead","0.0018132164953056","HHS Region 5"
"7.9","bin","2 wk ahead","0","HHS Region 5"
"7.9","bin","3 wk ahead","0","HHS Region 5"
"7.9","bin","4 wk ahead","0","HHS Region 5"
"8.0","bin","1 wk ahead","0.00166901292951063","HHS Region 5"
"8.0","bin","2 wk ahead","0","HHS Region 5"
"8.0","bin","3 wk ahead","0","HHS Region 5"
"8.0","bin","4 wk ahead","0","HHS Region 5"
"8.1","bin","1 wk ahead","0.00222596803839508","HHS Region 5"
"8.1","bin","2 wk ahead","0","HHS Region 5"
"8.1","bin","3 wk ahead","0","HHS Region 5"
"8.1","bin","4 wk ahead","0","HHS Region 5"
"8.2","bin","1 wk ahead","0.00230247014067678","HHS Region 5"
"8.2","bin","2 wk ahead","3.68488929407294e-05","HHS Region 5"
"8.2","bin","3 wk ahead","0","HHS Region 5"
"8.2","bin","4 wk ahead","0","HHS Region 5"
"8.3","bin","1 wk ahead","0.0021344133104942","HHS Region 5"
"8.3","bin","2 wk ahead","2.07261117830057e-05","HHS Region 5"
"8.3","bin","3 wk ahead","0","HHS Region 5"
"8.3","bin","4 wk ahead","0","HHS Region 5"
"8.4","bin","1 wk ahead","0.00184576067879492","HHS Region 5"
"8.4","bin","2 wk ahead","0","HHS Region 5"
"8.4","bin","3 wk ahead","0","HHS Region 5"
"8.4","bin","4 wk ahead","0","HHS Region 5"
"8.5","bin","1 wk ahead","0.00228533496495527","HHS Region 5"
"8.5","bin","2 wk ahead","0","HHS Region 5"
"8.5","bin","3 wk ahead","0","HHS Region 5"
"8.5","bin","4 wk ahead","0","HHS Region 5"
"8.6","bin","1 wk ahead","0.00273623979694756","HHS Region 5"
"8.6","bin","2 wk ahead","0","HHS Region 5"
"8.6","bin","3 wk ahead","0","HHS Region 5"
"8.6","bin","4 wk ahead","0","HHS Region 5"
"8.7","bin","1 wk ahead","0.00213888441166114","HHS Region 5"
"8.7","bin","2 wk ahead","3.68488929407294e-05","HHS Region 5"
"8.7","bin","3 wk ahead","0","HHS Region 5"
"8.7","bin","4 wk ahead","0","HHS Region 5"
"8.8","bin","1 wk ahead","0.00252448291904704","HHS Region 5"
"8.8","bin","2 wk ahead","6.30844813971054e-05","HHS Region 5"
"8.8","bin","3 wk ahead","0","HHS Region 5"
"8.8","bin","4 wk ahead","0","HHS Region 5"
"8.9","bin","1 wk ahead","0.0025397867576451","HHS Region 5"
"8.9","bin","2 wk ahead","3.76853924353369e-05","HHS Region 5"
"8.9","bin","3 wk ahead","0","HHS Region 5"
"8.9","bin","4 wk ahead","0","HHS Region 5"
"9.0","bin","1 wk ahead","0.00249840740589708","HHS Region 5"
"9.0","bin","2 wk ahead","3.68488929407294e-05","HHS Region 5"
"9.0","bin","3 wk ahead","0","HHS Region 5"
"9.0","bin","4 wk ahead","0","HHS Region 5"
"9.1","bin","1 wk ahead","0.00214502529293944","HHS Region 5"
"9.1","bin","2 wk ahead","8.91172454222879e-05","HHS Region 5"
"9.1","bin","3 wk ahead","0","HHS Region 5"
"9.1","bin","4 wk ahead","0","HHS Region 5"
"9.2","bin","1 wk ahead","0.00259997683238214","HHS Region 5"
"9.2","bin","2 wk ahead","0.000189050619760123","HHS Region 5"
"9.2","bin","3 wk ahead","0","HHS Region 5"
"9.2","bin","4 wk ahead","0","HHS Region 5"
"9.3","bin","1 wk ahead","0.00253070522069096","HHS Region 5"
"9.3","bin","2 wk ahead","0.000205173400917846","HHS Region 5"
"9.3","bin","3 wk ahead","0","HHS Region 5"
"9.3","bin","4 wk ahead","0","HHS Region 5"
"9.4","bin","1 wk ahead","0.00285532475364009","HHS Region 5"
"9.4","bin","2 wk ahead","0.000168324507977117","HHS Region 5"
"9.4","bin","3 wk ahead","0","HHS Region 5"
"9.4","bin","4 wk ahead","0","HHS Region 5"
"9.5","bin","1 wk ahead","0.00223479034710903","HHS Region 5"
"9.5","bin","2 wk ahead","0","HHS Region 5"
"9.5","bin","3 wk ahead","0","HHS Region 5"
"9.5","bin","4 wk ahead","0","HHS Region 5"
"9.6","bin","1 wk ahead","0.00227495908464566","HHS Region 5"
"9.6","bin","2 wk ahead","0.000162111709686852","HHS Region 5"
"9.6","bin","3 wk ahead","0","HHS Region 5"
"9.6","bin","4 wk ahead","0","HHS Region 5"
"9.7","bin","1 wk ahead","0.0031384564765403","HHS Region 5"
"9.7","bin","2 wk ahead","0.000115352833878664","HHS Region 5"
"9.7","bin","3 wk ahead","0","HHS Region 5"
"9.7","bin","4 wk ahead","0","HHS Region 5"
"9.8","bin","1 wk ahead","0.00256015998397714","HHS Region 5"
"9.8","bin","2 wk ahead","8.91172454222879e-05","HHS Region 5"
"9.8","bin","3 wk ahead","0","HHS Region 5"
"9.8","bin","4 wk ahead","0","HHS Region 5"
"9.9","bin","1 wk ahead","0.00228008879121269","HHS Region 5"
"9.9","bin","2 wk ahead","0.000200500423739084","HHS Region 5"
"9.9","bin","3 wk ahead","0","HHS Region 5"
"9.9","bin","4 wk ahead","0","HHS Region 5"
"10.0","bin","1 wk ahead","0.00228310503623138","HHS Region 5"
"10.0","bin","2 wk ahead","0.00018988711925473","HHS Region 5"
"10.0","bin","3 wk ahead","0","HHS Region 5"
"10.0","bin","4 wk ahead","0","HHS Region 5"
"10.1","bin","1 wk ahead","0.00202555598051698","HHS Region 5"
"10.1","bin","2 wk ahead","0.000137618766773172","HHS Region 5"
"10.1","bin","3 wk ahead","0","HHS Region 5"
"10.1","bin","4 wk ahead","0","HHS Region 5"
"10.2","bin","1 wk ahead","0.00217212027707513","HHS Region 5"
"10.2","bin","2 wk ahead","0.000154578047425503","HHS Region 5"
"10.2","bin","3 wk ahead","0","HHS Region 5"
"10.2","bin","4 wk ahead","0","HHS Region 5"
"10.3","bin","1 wk ahead","0.00223457913379678","HHS Region 5"
"10.3","bin","2 wk ahead","9.90272282897466e-05","HHS Region 5"
"10.3","bin","3 wk ahead","0","HHS Region 5"
"10.3","bin","4 wk ahead","0","HHS Region 5"
"10.4","bin","1 wk ahead","0.00252004740755633","HHS Region 5"
"10.4","bin","2 wk ahead","0.000131272790605194","HHS Region 5"
"10.4","bin","3 wk ahead","0","HHS Region 5"
"10.4","bin","4 wk ahead","0","HHS Region 5"
"10.5","bin","1 wk ahead","0.00251686362122289","HHS Region 5"
"10.5","bin","2 wk ahead","0.000163651530798354","HHS Region 5"
"10.5","bin","3 wk ahead","0","HHS Region 5"
"10.5","bin","4 wk ahead","0","HHS Region 5"
"10.6","bin","1 wk ahead","0.00177156681849147","HHS Region 5"
"10.6","bin","2 wk ahead","0.000270431378489868","HHS Region 5"
"10.6","bin","3 wk ahead","0","HHS Region 5"
"10.6","bin","4 wk ahead","0","HHS Region 5"
"10.7","bin","1 wk ahead","0.00201527762454223","HHS Region 5"
"10.7","bin","2 wk ahead","0.000208386221018563","HHS Region 5"
"10.7","bin","3 wk ahead","0","HHS Region 5"
"10.7","bin","4 wk ahead","0","HHS Region 5"
"10.8","bin","1 wk ahead","0.00204821554257523","HHS Region 5"
"10.8","bin","2 wk ahead","0.000195897093113802","HHS Region 5"
"10.8","bin","3 wk ahead","0","HHS Region 5"
"10.8","bin","4 wk ahead","0","HHS Region 5"
"10.9","bin","1 wk ahead","0.00175329281464395","HHS Region 5"
"10.9","bin","2 wk ahead","0.000136228256248607","HHS Region 5"
"10.9","bin","3 wk ahead","0","HHS Region 5"
"10.9","bin","4 wk ahead","0","HHS Region 5"
"11.0","bin","1 wk ahead","0.00189141958612448","HHS Region 5"
"11.0","bin","2 wk ahead","0.00021913270338063","HHS Region 5"
"11.0","bin","3 wk ahead","0","HHS Region 5"
"11.0","bin","4 wk ahead","0","HHS Region 5"
"11.1","bin","1 wk ahead","0.00187449916192619","HHS Region 5"
"11.1","bin","2 wk ahead","0.000191426940366232","HHS Region 5"
"11.1","bin","3 wk ahead","0","HHS Region 5"
"11.1","bin","4 wk ahead","0","HHS Region 5"
"11.2","bin","1 wk ahead","0.00215501708895225","HHS Region 5"
"11.2","bin","2 wk ahead","0.000234621809474939","HHS Region 5"
"11.2","bin","3 wk ahead","0","HHS Region 5"
"11.2","bin","4 wk ahead","0","HHS Region 5"
"11.3","bin","1 wk ahead","0.00203360497298745","HHS Region 5"
"11.3","bin","2 wk ahead","0.000248095799041879","HHS Region 5"
"11.3","bin","3 wk ahead","0","HHS Region 5"
"11.3","bin","4 wk ahead","0","HHS Region 5"
"11.4","bin","1 wk ahead","0.00179588610166781","HHS Region 5"
"11.4","bin","2 wk ahead","0.000465273963388011","HHS Region 5"
"11.4","bin","3 wk ahead","0","HHS Region 5"
"11.4","bin","4 wk ahead","0","HHS Region 5"
"11.5","bin","1 wk ahead","0.00176307906550739","HHS Region 5"
"11.5","bin","2 wk ahead","0.000523349465297447","HHS Region 5"
"11.5","bin","3 wk ahead","0","HHS Region 5"
"11.5","bin","4 wk ahead","0","HHS Region 5"
"11.6","bin","1 wk ahead","0.00150801689310525","HHS Region 5"
"11.6","bin","2 wk ahead","0.000728155546907305","HHS Region 5"
"11.6","bin","3 wk ahead","0","HHS Region 5"
"11.6","bin","4 wk ahead","0","HHS Region 5"
"11.7","bin","1 wk ahead","0.00164795105491856","HHS Region 5"
"11.7","bin","2 wk ahead","0.000344465166680233","HHS Region 5"
"11.7","bin","3 wk ahead","0","HHS Region 5"
"11.7","bin","4 wk ahead","0","HHS Region 5"
"11.8","bin","1 wk ahead","0.00179311766234361","HHS Region 5"
"11.8","bin","2 wk ahead","0.000550445222219288","HHS Region 5"
"11.8","bin","3 wk ahead","0","HHS Region 5"
"11.8","bin","4 wk ahead","0","HHS Region 5"
"11.9","bin","1 wk ahead","0.00157136053568259","HHS Region 5"
"11.9","bin","2 wk ahead","0.000580274662248544","HHS Region 5"
"11.9","bin","3 wk ahead","0","HHS Region 5"
"11.9","bin","4 wk ahead","0","HHS Region 5"
"12.0","bin","1 wk ahead","0.00176622903765675","HHS Region 5"
"12.0","bin","2 wk ahead","0.000660653992313843","HHS Region 5"
"12.0","bin","3 wk ahead","0","HHS Region 5"
"12.0","bin","4 wk ahead","0","HHS Region 5"
"12.1","bin","1 wk ahead","0.0022037534670396","HHS Region 5"
"12.1","bin","2 wk ahead","0.000702340791603174","HHS Region 5"
"12.1","bin","3 wk ahead","0","HHS Region 5"
"12.1","bin","4 wk ahead","0","HHS Region 5"
"12.2","bin","1 wk ahead","0.00201573987520015","HHS Region 5"
"12.2","bin","2 wk ahead","0.000621945842954973","HHS Region 5"
"12.2","bin","3 wk ahead","0","HHS Region 5"
"12.2","bin","4 wk ahead","0","HHS Region 5"
"12.3","bin","1 wk ahead","0.00178545930688555","HHS Region 5"
"12.3","bin","2 wk ahead","0.00104660313385221","HHS Region 5"
